,MI_dir_L0.1_weight,H_L0.1_weight,HH_L0.1_weight,HH_L0.1_std,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,Attack,Attack_subType
1164,1606.88997300618,1606.88997300618,1601.84026583433,4.47312904341071e-06,2.0137658635107597e-11,-2.43537666689799e-27,-3.61064360390029e-16,1601.84026583433,752062.886654879,0.0,0.0,0.0,0.0,0,0
1165,1607.55697712503,1607.55697712503,1602.50831640422,4.67203091198574e-06,2.2499656328096497e-11,-2.43050497241784e-27,-2.22697373211733e-16,1602.50831640422,751593.583078751,0.0,0.0,0.0,0.0,0,0
1166,1608.55564880795,1608.55564880795,1603.50699225882,4.5736613495948e-06,2.1618442267944797e-11,-2.42923155604727e-27,-2.2736792449471197e-16,1603.50699225883,751124.864459689,0.0,0.0,0.0,0.0,0,0
1167,1609.55519689945,1609.55519689945,1604.5065417687,4.37028474326691e-06,1.9863664117876002e-11,-2.42809562690548e-27,-2.37837505252048e-16,1604.5065417687,750656.729961697,0.0,0.0,0.0,0.0,0,0
1168,1610.55442551776,1610.55442551776,1605.50577280659,4.47312904341071e-06,2.0739670164387197e-11,-2.42696040565806e-27,-2.32260604537157e-16,1605.50577280659,750189.178400894,0.0,0.0,0.0,0.0,0,0
1169,1611.42781871466,1611.42781871466,1606.37956288158,4.26496119976004e-06,1.89908069094791e-11,-2.42576164547301e-27,-2.43476656097505e-16,1606.37956288159,749722.172224644,0.0,0.0,0.0,0.0,0,0
1170,1612.42145408034,1612.42145408034,1607.37321818629,4.47312904341071e-06,2.0739670164387197e-11,-2.42443784633203e-27,-2.32019195096494e-16,1607.37321818629,749255.745284289,0.0,0.0,0.0,0.0,0,0
1171,1613.24365017198,1613.24365017198,1608.19597095377,4.5736613495948e-06,2.1865735616613698e-11,-2.42092872321845e-27,-2.0978232372462499e-16,1608.19597095377,748789.846999984,0.0,0.0,0.0,0.0,0,0
1172,1614.24365017198,1614.24365017198,1609.19597095377,4.5736613495948e-06,2.1865735616613698e-11,-2.41942079096964e-27,-2.09651655882925e-16,1609.19597095377,748324.527759496,0.0,0.0,0.0,0.0,0,0
1173,1615.24207623825,1615.24207623825,1610.19440194167,4.47312904341071e-06,2.0997315697268598e-11,-2.41791143820452e-27,-2.14229786945069e-16,1610.19440194167,747859.786032135,0.0,0.0,0.0,0.0,0,0
1174,1616.22304398767,1616.22304398767,1611.17542916738,4.5736613495948e-06,2.2002441989394297e-11,-2.41420617722531e-27,-2.02106198662245e-16,1611.17542916739,747395.61572993,0.0,0.0,0.0,0.0,0,0
1175,1617.17411280125,1617.17411280125,1612.1266507976,4.5736613495948e-06,2.2002441989394297e-11,-2.4121990425398e-27,-2.01938170610077e-16,1612.1266507976,746932.007231849,0.0,0.0,0.0,0.0,0,0
1176,1617.37394200692,1617.37394200692,1612.32897746576,4.47312904341071e-06,2.1139638737021298e-11,-2.3915687827601e-27,-2.04710788159515e-16,1612.32897746576,746468.744454506,0.0,0.0,0.0,0.0,0,0
1177,1617.70065543903,1617.70065543903,1612.65779103487,4.47312904341071e-06,2.1139638737021298e-11,-2.38717276394229e-27,-2.04334502734047e-16,1612.65779103488,746005.863400262,0.0,0.0,0.0,0.0,0,0
1178,1618.69974648376,1618.69974648376,1613.65688491309,4.47312904341071e-06,2.1139638737021298e-11,-2.38549292855836e-27,-2.04190714092925e-16,1613.65688491309,745543.555786812,0.0,0.0,0.0,0.0,0,0
1179,1619.51239684565,1619.51239684565,1614.47011893992,4.5736613495948e-06,2.2002441989394297e-11,-2.3838140491705e-27,-1.9956190997292002e-16,1614.47011893992,745081.767398553,0.0,0.0,0.0,0.0,0,0
1180,1620.51036278849,1620.51036278849,1615.46809121571,4.5736613495948e-06,2.2002441989394297e-11,-2.38213455549004e-27,-1.99421310513505e-16,1615.46809121571,744620.5501381,0.0,0.0,0.0,0.0,0,0
1181,1621.50980039979,1621.50980039979,1616.4675305769,4.5736613495948e-06,2.2002441989394297e-11,-2.38045610296521e-27,-1.99280798214833e-16,1616.4675305769,744159.903366019,0.0,0.0,0.0,0.0,0,0
1182,1622.44058539213,1622.44058539213,1617.3985308012,4.5736613495948e-06,2.21476432887101e-11,-2.3769162940744e-27,-1.9266587662996399e-16,1617.3985308012,743699.806557114,0.0,0.0,0.0,0.0,0,0
1183,1623.14808937406,1623.14808937406,1618.10694377229,4.76837158203125e-06,2.3738508636848898e-11,-2.37076640258813e-27,-1.903653731743e-16,1618.10694377229,743240.195524099,0.0,0.0,0.0,0.0,0,0
1184,1624.05595151512,1624.05595151512,1619.01509207354,4.47312904341071e-06,2.0863935327642098e-11,-2.36560753423485e-27,-2.17507633135214e-16,1619.01509207354,742781.12618105,0.0,0.0,0.0,0.0,0,0
1185,1625.05090578848,1625.05090578848,1620.01006200818,4.37028474326691e-06,1.9993374678034e-11,-2.36412084009493e-27,-2.22486248047422e-16,1620.01006200818,742322.622160886,0.0,0.0,0.0,0.0,0,0
1186,1625.94297729615,1625.94297729615,1620.90246830577,4.37028474326691e-06,2.0132523442206198e-11,-2.36104820214906e-27,-2.14114467300701e-16,1620.90246830577,741864.653445483,0.0,0.0,0.0,0.0,0,0
1187,1626.80336574144,1626.80336574144,1621.76328955424,4.47312904341071e-06,2.1139638737021298e-11,-2.35743614361857e-27,-2.01789141284462e-16,1621.76328955424,741407.210206396,0.0,0.0,0.0,0.0,0,0
1188,1627.43906892125,1627.43906892125,1622.4001213792,4.47312904341071e-06,2.1450389640578097e-11,-2.35171628749859e-27,-1.89087992163775e-16,1622.40012137921,740950.228480862,0.0,0.0,0.0,0.0,0,0
1189,1628.43850412798,1628.43850412798,1623.39955833467,4.47312904341071e-06,2.1450389640578097e-11,-2.34987016460542e-27,-1.88939556030976e-16,1623.39955833467,740493.809588376,0.0,0.0,0.0,0.0,0,0
1190,1629.10588580612,1629.10588580612,1624.06796924768,4.26496119976004e-06,1.9591115441051498e-11,-2.34470118282249e-27,-2.0381086761023002e-16,1624.06796924768,740037.859578486,0.0,0.0,0.0,0.0,0,0
1191,1628.9949053206,1628.9949053206,1623.96042440562,4.26496119976004e-06,1.97645147746705e-11,-2.3376422279034398e-27,-1.97130312222614e-16,1623.96042440562,739582.160142333,0.0,0.0,0.0,0.0,0,0
1192,1629.82464120969,1629.82464120969,1624.79068650349,4.26496119976004e-06,1.97645147746705e-11,-2.3358086933903898e-27,-1.9697569265478002e-16,1624.79068650349,739126.974028344,0.0,0.0,0.0,0.0,0,0
1193,1630.76735286245,1630.76735286245,1625.7335750998,4.26496119976004e-06,1.97645147746705e-11,-2.33397637845302e-27,-1.96821175932169e-16,1625.7335750998,738672.331899497,0.0,0.0,0.0,0.0,0,0
1194,1631.68981977068,1631.68981977068,1626.65628133361,4.37028474326691e-06,2.06046220395532e-11,-2.33227821524473e-27,-1.91938047270423e-16,1626.65628133361,738218.22715734,0.0,0.0,0.0,0.0,0,0
1195,1632.62761230965,1632.62761230965,1627.59426577404,4.26496119976004e-06,1.97645147746705e-11,-2.33058111584722e-27,-1.96534857876492e-16,1627.59426577404,737764.663119833,0.0,0.0,0.0,0.0,0,0
1196,1633.5076606676,1633.5076606676,1628.47468393963,4.26496119976004e-06,1.97645147746705e-11,-2.32882464624135e-27,-1.96386737091506e-16,1628.47468393963,737311.622818172,0.0,0.0,0.0,0.0,0,0
1197,1634.50709376826,1634.50709376826,1629.47411878696,4.26496119976004e-06,1.97645147746705e-11,-2.32706933263705e-27,-1.9623871379062002e-16,1629.47411878696,736859.138415804,0.0,0.0,0.0,0.0,0,0
1198,1635.44070028957,1635.44070028957,1630.4079297471,4.26496119976004e-06,1.97645147746705e-11,-2.32539156975297e-27,-1.9609723024056e-16,1630.4079297471,736407.190701134,0.0,0.0,0.0,0.0,0,0
1199,1636.36021539773,1636.36021539773,1631.32769253284,4.37028474326691e-06,2.0280916142817397e-11,-2.32076778988292e-27,-2.03325212903576e-16,1631.32769253284,735955.774843142,0.0,0.0,0.0,0.0,0,0
1200,1636.98358582048,1636.98358582048,1631.95222125615,4.04609745704583e-06,1.7565260273684497e-11,-2.30891301244284e-27,-2.26163296304463e-16,1631.95222125615,735504.808349187,0.0,0.0,0.0,0.0,0,0
1201,1636.30061318549,1636.30061318549,1631.27442133575,4.15696997026508e-06,1.8415864116210798e-11,-2.3024432213294e-27,-2.19514359741306e-16,1631.27442133575,735053.930934639,0.0,0.0,0.0,0.0,0,0
1202,1637.20499770389,1637.20499770389,1632.17909955431,4.26496119976004e-06,1.9271847213910498e-11,-2.3012319811625298e-27,-2.13843576681156e-16,1632.17909955431,734603.579664798,0.0,0.0,0.0,0.0,0,0
1203,1637.84167173751,1637.84167173751,1632.81688892737,4.04609745704583e-06,1.7565260273684497e-11,-2.29931156317713e-27,-2.25222812447544e-16,1632.81688892737,734153.680119145,0.0,0.0,0.0,0.0,0,0
1204,1638.84142813601,1638.84142813601,1633.81664607322,4.04609745704583e-06,1.7565260273684497e-11,-2.2986022594008e-27,-2.25153334524699e-16,1633.81664607323,733704.331239097,0.0,0.0,0.0,0.0,0,0
1205,1639.84018230207,1639.84018230207,1634.81540405909,4.04609745704583e-06,1.7565260273684497e-11,-2.29789688303778e-27,-2.25084241300945e-16,1634.81540405909,733255.531741976,0.0,0.0,0.0,0.0,0,0
1206,1640.83939640626,1640.83939640626,1635.81462057141,4.04609745704583e-06,1.7565260273684497e-11,-2.29719193805523e-27,-2.25015190331892e-16,1635.81462057141,732807.280746714,0.0,0.0,0.0,0.0,0,0
1207,1641.77580973899,1641.77580973899,1636.75122862687,3.814697265625e-06,1.5883642114725198e-11,-2.29677083290373e-27,-2.38620900096832e-16,1636.75122862687,732359.560123463,0.0,0.0,0.0,0.0,0,0
1208,1642.49032610432,1642.49032610432,1637.46661870205,4.04609745704583e-06,1.7405599654925598e-11,-2.29441951604866e-27,-2.33227482119873e-16,1637.46661870205,731912.308528072,0.0,0.0,0.0,0.0,0,0
1209,1643.11603056933,1643.11603056933,1638.0934679843,4.15696997026508e-06,1.82636409845356e-11,-2.28962503820341e-27,-2.26532602010477e-16,1638.0934679843,731465.501114731,0.0,0.0,0.0,0.0,0,0
1210,1643.83976186302,1643.83976186302,1638.81804375693,4.26496119976004e-06,1.91264378780153e-11,-2.28727007927903e-27,-2.20569571372121e-16,1638.81804375693,731019.163889268,0.0,0.0,0.0,0.0,0,0
1211,1644.44315954969,1644.44315954969,1639.42265301243,4.15696997026508e-06,1.82636409845356e-11,-2.28461954554e-27,-2.26037364904633e-16,1639.42265301243,730573.263523633,0.0,0.0,0.0,0.0,0,0
1212,1644.97020332978,1644.97020332978,1639.95114073405,4.15696997026508e-06,1.8749713606747098e-11,-2.28172527028412e-27,-2.03489209587434e-16,1639.95114073405,730127.778752028,0.0,0.0,0.0,0.0,0,0
1213,1645.86587198875,1645.86587198875,1640.84712772434,4.04609745704583e-06,1.79149679784971e-11,-2.28045434234351e-27,-2.08948838834913e-16,1640.84712772434,729682.808732883,0.0,0.0,0.0,0.0,0,0
1214,1646.76583548089,1646.76583548089,1641.74739625814,4.37028474326691e-06,2.0280916142817397e-11,-2.27778464300972e-27,-1.9955940853169499e-16,1641.74739625814,729238.353751856,0.0,0.0,0.0,0.0,0,0
1215,1647.71116282996,1647.71116282996,1642.69289021947,4.37028474326691e-06,2.06046220395532e-11,-2.27463829176799e-27,-1.87194490397736e-16,1642.69289021947,728794.425152898,0.0,0.0,0.0,0.0,0,0
1216,1648.6334776504,1648.6334776504,1643.61544163805,4.37028474326691e-06,2.06046220395532e-11,-2.2730759886619e-27,-1.87065918512329e-16,1643.61544163805,728351.015821244,0.0,0.0,0.0,0.0,0,0
1217,1649.43089494445,1649.43089494445,1644.41347554418,4.67203091198574e-06,2.3156420968869496e-11,-2.27081462352288e-27,-1.74810061325269e-16,1644.41347554418,727908.091322704,0.0,0.0,0.0,0.0,0,0
1218,1650.21425974752,1650.21425974752,1645.1974993319,4.5736613495948e-06,2.1737684442481797e-11,-2.26724181745616e-27,-2.03881149455478e-16,1645.1974993319,727465.647123923,0.0,0.0,0.0,0.0,0,0
1219,1651.21275982653,1651.21275982653,1646.19600397077,4.5736613495948e-06,2.1737684442481797e-11,-2.26556152059051e-27,-2.03730049182999e-16,1646.19600397077,727023.740057355,0.0,0.0,0.0,0.0,0,0
1220,1652.21265067531,1652.21265067531,1647.19589515118,4.5736613495948e-06,2.1737684442481797e-11,-2.26395181795277e-27,-2.03585297078685e-16,1647.19589515118,726582.369518371,0.0,0.0,0.0,0.0,0,0
1221,1652.7360677622,1652.7360677622,1647.7207593278,4.5736613495948e-06,2.2002441989394297e-11,-2.25861552379532e-27,-1.8908086726811798e-16,1647.7207593278,726141.407443187,0.0,0.0,0.0,0.0,0,0
1222,1653.73560344164,1653.73560344164,1648.72029641624,4.47312904341071e-06,2.1139638737021298e-11,-2.25682492716139e-27,-1.93177136659252e-16,1648.72029641624,725700.980156025,0.0,0.0,0.0,0.0,0,0
1223,1654.73516616975,1654.73516616975,1649.71986047047,4.5736613495948e-06,2.2002441989394297e-11,-2.25503541797822e-27,-1.88781157332682e-16,1649.71986047047,725261.086694389,0.0,0.0,0.0,0.0,0,0
1224,1655.73355275563,1655.73355275563,1650.71825194642,4.47312904341071e-06,2.1139638737021298e-11,-2.25324543005195e-27,-1.92870742931515e-16,1650.71825194642,724821.725776301,0.0,0.0,0.0,0.0,0,0
1225,1656.73319704298,1656.73319704298,1651.71789731124,4.5736613495948e-06,2.2002441989394297e-11,-2.25145652935013e-27,-1.88481549294693e-16,1651.71789731124,724382.896768664,0.0,0.0,0.0,0.0,0,0
1226,1657.61391088367,1657.61391088367,1652.59897225766,4.5736613495948e-06,2.2301173585654797e-11,-2.24768382141865e-27,-1.76750912786436e-16,1652.59897225766,723944.567259878,0.0,0.0,0.0,0.0,0,0
1227,1658.52348711205,1658.52348711205,1653.50882205376,4.67203091198574e-06,2.3475712622058e-11,-2.24142780059164e-27,-1.6321390559623003e-16,1653.50882205376,723506.74403401,0.0,0.0,0.0,0.0,0,0
1228,1659.43816627016,1659.43816627016,1654.42375918557,4.67203091198574e-06,2.36468622460961e-11,-2.23651310173933e-27,-1.58732425446896e-16,1654.42375918557,723069.427573052,0.0,0.0,0.0,0.0,0,0
1229,1659.93145299433,1659.93145299433,1654.91857707052,4.76837158203125e-06,2.4323670223232197e-11,-2.21992833766452e-27,-1.58382420059133e-16,1654.91857707052,722632.506123752,0.0,0.0,0.0,0.0,0,0
1230,1660.8706101802,1660.8706101802,1655.8579179974,4.86280394896773e-06,2.5175923902982296e-11,-2.21704020865205e-27,-1.55104686252712e-16,1655.8579179974,722196.096394547,0.0,0.0,0.0,0.0,0,0
1231,1661.82743596674,1661.82743596674,1656.81487408852,4.86280394896773e-06,2.5175923902982296e-11,-2.21415388865682e-27,-1.54902758585574e-16,1656.81487408852,721760.202133025,0.0,0.0,0.0,0.0,0,0
1232,1662.60351594508,1662.60351594508,1657.59162947571,4.95543710966743e-06,2.5257930386940297e-11,-2.20290810200426e-27,-1.82834288634352e-16,1657.59162947571,721324.775103017,0.0,0.0,0.0,0.0,0,0
1233,1663.60200476318,1663.60200476318,1658.59012284924,4.95543710966743e-06,2.5257930386940297e-11,-2.20070956374227e-27,-1.82651817028387e-16,1658.59012284924,720889.872733135,0.0,0.0,0.0,0.0,0,0
1234,1664.60200476318,1664.60200476318,1659.59012284924,4.95543710966743e-06,2.5257930386940297e-11,-2.19858453429274e-27,-1.82475446417476e-16,1659.59012284924,720455.494471413,0.0,0.0,0.0,0.0,0,0
1235,1665.59683306532,1665.59683306532,1660.58496672264,4.95543710966743e-06,2.5257930386940297e-11,-2.19645395530135e-27,-1.82298615212436e-16,1660.58496672264,720021.638023918,0.0,0.0,0.0,0.0,0,0
1236,1666.59636513164,1666.59636513164,1661.584500197,5.04637014592093e-06,2.61430293027021e-11,-2.19432466481278e-27,-1.78840146639048e-16,1661.584500197,719588.303674726,0.0,0.0,0.0,0.0,0,0
1237,1667.59498803059,1667.59498803059,1662.58312723722,5.04637014592093e-06,2.61430293027021e-11,-2.1922016641106e-27,-1.78667119482683e-16,1662.58312723722,719155.490246108,0.0,0.0,0.0,0.0,0,0
1238,1668.59498803059,1668.59498803059,1663.58312723722,5.04637014592093e-06,2.61430293027021e-11,-2.19008175426961e-27,-1.7849434423529002e-16,1663.58312723722,718723.197156287,0.0,0.0,0.0,0.0,0,0
1239,1668.09348495255,1668.09348495255,1663.08613413582,4.76837158203125e-06,2.3281110290863897e-11,-2.17110222439087e-27,-2.0357701858804598e-16,1663.08613413582,718291.034823011,0.0,0.0,0.0,0.0,0,0
1240,1669.09326441837,1669.09326441837,1664.08591426365,4.76837158203125e-06,2.3281110290863897e-11,-2.16884162191599e-27,-2.0336504942930298e-16,1664.08591426365,717859.391823894,0.0,0.0,0.0,0.0,0,0
1241,1670.01644670659,1670.01644670659,1665.00932700824,4.76837158203125e-06,2.3281110290863897e-11,-2.167483696443e-27,-2.03237721284111e-16,1665.00932700824,717428.247457604,0.0,0.0,0.0,0.0,0,0
1242,1670.86132244801,1670.86132244801,1665.8546678503,4.76837158203125e-06,2.3281110290863897e-11,-2.16612655879522e-27,-2.03110467010661e-16,1665.8546678503,716997.580689389,0.0,0.0,0.0,0.0,0,0
1243,1671.8607425853,1671.8607425853,1666.85408972512,4.86280394896773e-06,2.4170153239389598e-11,-2.16486918006402e-27,-1.99050588311302e-16,1666.85408972512,716567.430513016,0.0,0.0,0.0,0.0,0,0
1244,1672.69086030424,1672.69086030424,1667.68471618358,4.95543710966743e-06,2.5486144785103597e-11,-2.16053344671601e-27,-1.66935347953301e-16,1667.68471618358,716137.752515674,0.0,0.0,0.0,0.0,0,0
1245,1673.68969930916,1673.68969930916,1668.6835586632,4.67203091198574e-06,2.2868864035772596e-11,-2.15866850732157e-27,-1.76908837909286e-16,1668.6835586632,715708.589209793,0.0,0.0,0.0,0.0,0,0
1246,1674.6885376208,1674.6885376208,1669.68240044954,5.04637014592093e-06,2.6363583020858196e-11,-2.15650492286507e-27,-1.63621599215535e-16,1669.68240044954,715279.939672008,0.0,0.0,0.0,0.0,0,0
1247,1675.59045758861,1675.59045758861,1670.58461360745,5.04637014592093e-06,2.6043964795965397e-11,-2.15181196562117e-27,-1.8253640957809499e-16,1670.58461360746,714851.77821703,0.0,0.0,0.0,0.0,0,0
1248,1676.58907305578,1676.58907305578,1671.58323321093,4.95543710966743e-06,2.51553805100036e-11,-2.15025776845159e-27,-1.85751720330378e-16,1671.58323321093,714424.128690519,0.0,0.0,0.0,0.0,0,0
1249,1677.48750164308,1677.48750164308,1672.48196506289,5.04637014592093e-06,2.6363583020858196e-11,-2.14497158864529e-27,-1.62746524658867e-16,1672.48196506289,713996.964665591,0.0,0.0,0.0,0.0,0,0
1250,1678.29553764932,1678.29553764932,1673.29057387983,5.22348935609022e-06,2.79179320899326e-11,-2.14156909137419e-27,-1.68622145585524e-16,1673.29057387983,713570.262349711,0.0,0.0,0.0,0.0,0,0
1251,1678.83960233936,1678.83960233936,1673.83599824679,5.04637014592093e-06,2.6249599049445898e-11,-2.12485760868245e-27,-1.66878974865332e-16,1673.83599824679,713143.954002192,0.0,0.0,0.0,0.0,0,0
1252,1678.99369567628,1678.99369567628,1673.99261271917,5.22348935609022e-06,2.80177515392086e-11,-2.12075120462331e-27,-1.60908839094011e-16,1673.99261271917,712717.940206604,0.0,0.0,0.0,0.0,0,0
1253,1679.9281587545,1679.9281587545,1674.92727100693,5.13569336617899e-06,2.7132835184923e-11,-2.11850113757928e-27,-1.6348597780334002e-16,1674.92727100693,712292.418482777,0.0,0.0,0.0,0.0,0,0
1254,1680.9281587545,1680.9281587545,1675.92727100693,5.13569336617899e-06,2.7132835184923e-11,-2.11660306949922e-27,-1.6333950277413099e-16,1675.92727100693,711867.404563137,0.0,0.0,0.0,0.0,0,0
1255,1681.78871456844,1681.78871456844,1676.78824167781,5.39479660939444e-06,2.96981704509666e-11,-2.11229884011544e-27,-1.6103620213706498e-16,1676.78824167781,711442.862342675,0.0,0.0,0.0,0.0,0,0
1256,1682.49846848032,1682.49846848032,1677.4988585802,5.56082906231432e-06,3.1666223291820095e-11,-2.10184282097977e-27,-1.44720472584906e-16,1677.4988585802,711018.753046735,0.0,0.0,0.0,0.0,0,0
1257,1683.20634850059,1683.20634850059,1678.20760664639,5.56082906231432e-06,3.1666223291820095e-11,-2.09619785791161e-27,-1.44331793795611e-16,1678.20760664639,710595.075578152,0.0,0.0,0.0,0.0,0,0
1258,1684.05820419366,1684.05820419366,1679.05990229452,5.56082906231432e-06,3.1666223291820095e-11,-2.09346442240873e-27,-1.44143585584317e-16,1679.05990229453,710171.865498906,0.0,0.0,0.0,0.0,0,0
1259,1684.99096679327,1684.99096679327,1679.99286445542,5.56082906231432e-06,3.1666223291820095e-11,-2.09073277549817e-27,-1.43955500524918e-16,1679.99286445542,709749.142355285,0.0,0.0,0.0,0.0,0,0
1260,1685.90907363808,1685.90907363808,1680.9112142157,5.56082906231432e-06,3.1571389550135396e-11,-2.08655738984528e-27,-1.48710516605151e-16,1680.9112142157,709326.901647001,0.0,0.0,0.0,0.0,0,0
1261,1686.90617607652,1686.90617607652,1681.90832524393,5.56082906231432e-06,3.1571389550135396e-11,-2.08449097162821e-27,-1.48563241422557e-16,1681.90832524393,708905.162310215,0.0,0.0,0.0,0.0,0,0
1262,1687.75650750218,1687.75650750218,1682.75910009746,5.39479660939444e-06,2.9792025732893694e-11,-2.07760933788386e-27,-1.526299303254e-16,1682.75910009746,708483.886822245,0.0,0.0,0.0,0.0,0,0
1263,1688.54418116981,1688.54418116981,1683.54740245837,5.309833872633e-06,2.9007748587568197e-11,-2.07305048156901e-27,-1.4948520997946002e-16,1683.54740245837,708063.058823002,0.0,0.0,0.0,0.0,0,0
1264,1687.64789185287,1687.64789185287,1682.65672468433,5.13569336617899e-06,2.7132835184923e-11,-2.06977058561442e-27,-1.59725412469882e-16,1682.65672468433,707642.258173514,0.0,0.0,0.0,0.0,0,0
1265,1688.64697148549,1688.64697148549,1683.6558070389,5.309833872633e-06,2.8904193790496198e-11,-2.06831564689062e-27,-1.54378485856294e-16,1683.6558070389,707221.957150462,0.0,0.0,0.0,0.0,0,0
1266,1689.40819297047,1689.40819297047,1684.41773428586,5.309833872633e-06,2.8904193790496198e-11,-2.06686148593805e-27,-1.5426994770043499e-16,1684.41773428586,706802.095770049,0.0,0.0,0.0,0.0,0,0
1267,1690.40749499514,1690.40749499514,1685.41703837233,5.309833872633e-06,2.8904193790496198e-11,-2.06540846188111e-27,-1.54161494402138e-16,1685.41703837233,706382.732443541,0.0,0.0,0.0,0.0,0,0
1268,1691.40632170315,1691.40632170315,1686.41586854416,5.04637014592093e-06,2.6249599049445898e-11,-2.06407604940973e-27,-1.62105401209996e-16,1686.41586854416,705963.866168852,0.0,0.0,0.0,0.0,0,0
1269,1692.4056229023,1692.4056229023,1687.4151718051,5.13569336617899e-06,2.7132835184923e-11,-2.06274442773461e-27,-1.5918319973711299e-16,1687.4151718051,705545.496180269,0.0,0.0,0.0,0.0,0,0
1270,1693.06547556481,1693.06547556481,1688.07602747104,5.13569336617899e-06,2.7132835184923e-11,-2.0614134734751e-27,-1.59080489214722e-16,1688.07602747105,705127.537817139,0.0,0.0,0.0,0.0,0,0
1271,1694.06511183188,1694.06511183188,1689.07566481004,5.13569336617899e-06,2.7132835184923e-11,-2.0600837176379e-27,-1.5897787117528399e-16,1689.07566481004,704710.074258517,0.0,0.0,0.0,0.0,0,0
1272,1695.06488786407,1695.06488786407,1690.07544150186,5.39479660939444e-06,2.9792025732893694e-11,-2.0586351434607e-27,-1.51236006106837e-16,1690.07544150186,704293.104662396,0.0,0.0,0.0,0.0,0,0
1273,1695.63679886562,1695.63679886562,1690.64861258916,5.47844185499003e-06,3.0589999476146e-11,-2.05352087175674e-27,-1.54164826904662e-16,1690.64861258916,703876.523064202,0.0,0.0,0.0,0.0,0,0
1274,1696.50857526024,1696.50857526024,1691.5207661891,5.47844185499003e-06,3.02910893576716e-11,-2.05161786770508e-27,-1.85111360380201e-16,1691.5207661891,703460.402531695,0.0,0.0,0.0,0.0,0,0
1275,1696.29792082787,1696.29792082787,1691.31367113347,5.64201334295236e-06,3.1832314562052495e-11,-2.05269513598122e-27,0.0,1691.31367113347,703044.477086144,0.0,0.0,0.0,0.0,0,0
1276,1697.1756177906,1697.1756177906,1692.19172746048,5.64201334295236e-06,3.1832314562052495e-11,-2.05337210798777e-27,0.0,1692.19172746048,702629.013244407,0.0,0.0,0.0,0.0,0,0
1277,1698.11621447367,1698.11621447367,1693.13249858608,5.64201334295236e-06,3.1832314562052495e-11,-2.05404856619088e-27,0.0,1693.13249858608,702214.025632199,0.0,0.0,0.0,0.0,0,0
1278,1699.0576200932,1699.0576200932,1694.07407617131,5.64201334295236e-06,3.1832314562052495e-11,-2.05480170936006e-27,0.0,1694.07407617131,701799.513637115,0.0,0.0,0.0,0.0,0,0
1279,1699.97198287369,1699.97198287369,1694.98869013625,5.64201334295236e-06,3.1835562591708594e-11,-2.05540160865668e-27,-5.40228503046685e-16,1694.98869013625,701385.469863847,0.0,0.0,0.0,0.0,0,0
1280,1700.90953195872,1700.90953195872,1695.9264222897,5.64201334295236e-06,3.1835562591708594e-11,-2.05572479765771e-27,-5.40313447959392e-16,1695.9264222897,700971.89916873,0.0,0.0,0.0,0.0,0,0
1281,1701.56697288127,1701.56697288127,1696.58486679852,5.39479660939444e-06,2.9107382953598494e-11,-2.05521509734255e-27,-5.64933224277229e-16,1696.58486679852,700558.732748364,0.0,0.0,0.0,0.0,0,0
1282,1701.87241121597,1701.87241121597,1696.8923387763,5.64201334295236e-06,3.1835562591708594e-11,-2.05424653704085e-27,-5.399249114725109e-16,1696.8923387763,700145.884678484,0.0,0.0,0.0,0.0,0,0
1283,1702.8711174664,1702.8711174664,1697.89104881253,5.64201334295236e-06,3.1835562591708594e-11,-2.05327869528654e-27,-5.3967053018765e-16,1697.89104881254,699733.522598386,0.0,0.0,0.0,0.0,0,0
1284,1703.87018879695,1703.87018879695,1698.89012285899,5.56082906231432e-06,3.0926163410039096e-11,-2.05314833173323e-27,-5.47514584701285e-16,1698.890122859,699321.645742328,0.0,0.0,0.0,0.0,0,0
1285,1704.86864010674,1704.86864010674,1699.88857869529,5.39479660939444e-06,2.9107382953598494e-11,-2.05295857199436e-27,-5.64312955312553e-16,1699.88857869529,698910.253104897,0.0,0.0,0.0,0.0,0,0
1286,1705.86864010674,1705.86864010674,1700.88857869529,5.39479660939444e-06,2.9107382953598494e-11,-2.05277004308059e-27,-5.64261132879337e-16,1700.88857869529,698499.344205949,0.0,0.0,0.0,0.0,0,0
1287,1706.72735245129,1706.72735245129,1701.74770351076,5.309833872633e-06,2.81980028338284e-11,-2.05241160562528e-27,-5.73189781233388e-16,1701.74770351076,698088.884217332,0.0,0.0,0.0,0.0,0,0
1288,1707.72723963036,1707.72723963036,1702.747591019,5.309833872633e-06,2.81980028338284e-11,-2.0520533588068e-27,-5.73089731411536e-16,1702.747591019,697678.906315794,0.0,0.0,0.0,0.0,0,0
1289,1707.97856766353,1707.97856766353,1703.00110214279,5.56082906231432e-06,3.0926163410039096e-11,-2.05137327925364e-27,-5.47041230143231e-16,1703.00110214279,697269.230186335,0.0,0.0,0.0,0.0,0,0
1290,1708.80419688476,1708.80419688476,1703.82723952294,5.56082906231432e-06,3.0936191891114394e-11,-2.05274827166666e-27,-3.87075838438976e-16,1703.82723952294,696859.993138975,0.0,0.0,0.0,0.0,0,0
